17: 56, 26, 8, 44, 4, 59
18: 29, 45, 59, 39, 1, 20
19: 52, 50, 59, 37, 43, 28
20: 9, 19, 26, 31, 49, 56
21: 24, 9, 33, 13, 19, 11
22: 38, 40, 36, 59, 27, 15
23: 61, 44, 29, 48, 8, 37
24: 49, 35, 29, 24, 19, 51
25: 61, 53, 43, 60, 2, 46
26: 15, 31, 42, 33, 46, 3
%%%%%%%%%%%%%%%%%%%%%%


1: 41, 32, 24, 37, 54, 23
2: 44, 39, 32, 9, 61, 16
3: 58, 61, 39, 63, 6, 40
4: 20, 31, 61, 9, 50, 43
5: 24, 22, 3, 23, 51, 45
6: 7, 44, 4, 0, 42, 52
7: 4, 15, 9, 0, 48, 45
8: 29, 27, 42, 26, 18, 17
9: 21, 40, 36, 54, 52, 24
10: 52, 56, 63, 62, 40, 22
11: 21, 53, 39, 9, 50, 61
12: 34, 4, 45, 10, 15, 28
13: 38, 47, 17, 54, 10, 14
14: 35, 29, 61, 13, 56, 17
15: 1, 21, 31, 7, 47, 19
16: 23, 37, 51, 18, 31, 11
17: 39, 43, 30, 22, 61, 21
18: 55, 7, 33, 47, 39, 50
19: 21, 33, 20, 37, 43, 48
20: 51, 59, 19, 26, 31, 14
21: 50, 5, 23, 4, 37, 16
22: 18, 28, 47, 29, 53, 22
23: 17, 31, 37, 2, 39, 11
24: 55, 13, 31, 42, 2, 38
25: 5, 22, 43, 29, 47, 2
26: 60, 6, 31, 7, 5, 18
%%%%%%%%%%%%%%%%%%%%%%


1: 21, 49, 12, 8, 50, 22
2: 52, 55, 3, 22, 44, 50
3: 12, 54, 33, 58, 25, 11
4: 47, 61, 20, 9, 21, 31
5: 48, 3, 24, 22, 52, 23
6: 36, 1, 7, 45, 26, 44
7: 4, 58, 43, 37, 18, 3
8: 31, 35, 26, 37, 36, 32
9: 22, 62, 56, 59, 12, 54
10: 38, 52, 2, 22, 7, 4
11: 53, 51, 31, 12, 20, 11
12: 34, 15, 53, 4, 3, 28
13: 56, 54, 47, 2, 13, 58
14: 17, 61, 24, 13, 56, 36
15: 46, 31, 1, 29, 19, 56
16: 23, 1, 58, 29, 31, 37
17: 34, 39, 16, 36, 43, 21
18: 55, 21, 34, 27, 33, 50
19: 25, 55, 0, 33, 37, 28
20: 51, 17, 31, 20, 26, 10
21: 63, 32, 28, 4, 50, 54
22: 41, 23, 25, 29, 63, 14
23: 31, 41, 22, 11, 50, 2
24: 16, 39, 11, 46, 31, 42
25: 4, 35, 27, 58, 51, 9
26: 1, 19, 12, 47, 23, 61
%%%%%%%%%%%%%%%%%%%%%%


1: 42, 9, 48, 3, 47, 32
2: 17, 52, 30, 3, 18, 26
3: 33, 12, 37, 53, 44, 42
4: 19, 47, 4, 41, 9, 54
5: 0, 51, 36, 6, 52, 3
6: 40, 36, 8, 7, 24, 52
7: 14, 37, 43, 45, 36, 56
8: 22, 18, 31, 17, 27, 28
9: 28, 37, 47, 62, 5, 56
10: 31, 38, 4, 54, 28, 63
11: 53, 11, 28, 39, 46, 55
12: 50, 53, 51, 34, 45, 4
13: 56, 54, 47, 14, 11, 52
14: 18, 54, 51, 13, 58, 24
15: 46, 56, 31, 17, 47, 57
16: 8, 63, 51, 18, 40, 9
17: 37, 61, 43, 51, 49, 35
18: 10, 17, 39, 55, 5, 38
19: 10, 16, 37, 36, 43, 18
20: 2, 51, 56, 3, 1, 26
21: 32, 34, 19, 4, 16, 57
22: 25, 29, 54, 53, 5, 47
23: 31, 21, 42, 41, 49, 11
24: 2, 43, 24, 34, 42, 57
25: 4, 8, 62, 60, 27, 43
26: 8, 61, 49, 7, 53, 5
%%%%%%%%%%%%%%%%%%%%%%


1: 61, 39, 32, 2, 10, 33
2: 45, 30, 26, 51, 12, 54
3: 59, 20, 37, 43, 29, 42
4: 55, 24, 7, 9, 35, 28
5: 30, 6, 46, 49, 3, 19
6: 2, 4, 30, 40, 25, 60
7: 9, 7, 49, 13, 4, 28
8: 22, 9, 4, 57, 38, 17
9: 9, 40, 22, 12, 51, 11
10: 34, 58, 4, 63, 19, 7
11: 13, 33, 48, 53, 52, 56
12: 18, 8, 52, 4, 57, 32
13: 62, 47, 58, 17, 53, 0
14: 8, 42, 38, 13, 52, 20
15: 27, 42, 43, 31, 4, 55
16: 56, 25, 18, 3, 7, 28
17: 48, 61, 7, 47, 26, 51
18: 8, 5, 16, 35, 19, 17
19: 20, 57, 43, 15, 8, 37
20: 56, 3, 57, 23, 26, 38
21: 13, 22, 0, 51, 16, 21
22: 16, 12, 47, 35, 14, 37
23: 28, 58, 32, 18, 2, 37
24: 47, 9, 18, 7, 62, 38
25: 17, 20, 29, 15, 34, 47
26: 0, 10, 40, 5, 61, 53
%%%%%%%%%%%%%%%%%%%%%%


1: 55, 20, 25, 57, 58, 4
2: 46, 19, 24, 0, 8, 15
3: 22, 55, 13, 25, 31, 11
4: 52, 22, 39, 41, 59, 33
5: 27, 43, 12, 39, 0, 10
6: 12, 35, 50, 54, 18, 43
7: 60, 8, 6, 42, 21, 26
8: 18, 6, 26, 27, 8, 10
9: 33, 12, 48, 58, 38, 2
10: 30, 50, 39, 53, 28, 26
11: 53, 28, 5, 63, 0, 20
12: 10, 4, 42, 50, 51, 59
13: 10, 14, 58, 47, 30, 31
14: 31, 50, 18, 24, 7, 4
15: 55, 5, 23, 41, 44, 47
16: 11, 51, 38, 18, 63, 58
17: 6, 61, 55, 27, 63, 49
18: 17, 40, 12, 57, 38, 41
19: 13, 48, 37, 9, 15, 59
20: 9, 29, 34, 44, 10, 56
21: 51, 43, 30, 18, 10, 4
22: 29, 32, 1, 30, 37, 19
23: 30, 21, 19, 32, 63, 22
24: 2, 45, 33, 51, 52, 43
25: 42, 43, 30, 29, 12, 26
26: 56, 54, 49, 5, 42, 41
%%%%%%%%%%%%%%%%%%%%%%


1: 31, 20, 57, 17, 50, 4
2: 62, 8, 59, 46, 50, 2
3: 48, 22, 55, 50, 18, 31
4: 3, 22, 34, 18, 60, 36
5: 12, 18, 39, 50, 5, 43
6: 50, 56, 46, 16, 37, 11
7: 26, 6, 41, 42, 38, 19
8: 45, 46, 26, 55, 63, 8
9: 35, 44, 41, 45, 48, 46
10: 17, 41, 60, 55, 53, 27
11: 35, 8, 4, 40, 43, 47
12: 29, 38, 42, 16, 47, 59
13: 44, 33, 21, 1, 18, 29
14: 15, 30, 9, 7, 28, 50
15: 49, 50, 24, 0, 16, 47
16: 41, 17, 15, 43, 33, 16
17: 40, 62, 26, 0, 41, 55
18: 40, 46, 30, 59, 1, 52
19: 41, 24, 30, 47, 14, 13
20: 43, 22, 44, 15, 50, 20
21: 27, 13, 4, 49, 8, 42
22: 11, 21, 60, 63, 37, 35
23: 22, 23, 40, 7, 58, 11
24: 22, 42, 19, 40, 47, 7
25: 12, 63, 2, 49, 46, 4
26: 5, 63, 34, 30, 3, 21
%%%%%%%%%%%%%%%%%%%%%%


1: 31, 57, 20, 19, 17, 14
2: 27, 63, 62, 8, 59, 50
3: 22, 48, 0, 21, 55, 24
4: 3, 18, 22, 60, 34, 36
5: 50, 18, 12, 39, 41, 47
6: 46, 37, 56, 35, 50, 16
7: 41, 8, 18, 43, 37, 53
8: 8, 6, 26, 36, 24, 47
9: 44, 41, 17, 46, 19, 12
10: 30, 6, 27, 28, 7, 5
11: 28, 53, 47, 60, 20, 1
12: 48, 29, 3, 7, 59, 46
13: 52, 18, 44, 29, 54, 9
14: 50, 15, 28, 10, 23, 45
15: 49, 16, 0, 57, 17, 44
16: 41, 43, 17, 37, 11, 63
17: 40, 1, 53, 25, 41, 48
18: 46, 53, 60, 42, 5, 36
19: 19, 41, 10, 43, 13, 37
20: 50, 22, 14, 15, 56, 29
21: 27, 14, 13, 4, 45, 21
22: 21, 52, 60, 55, 40, 48
23: 23, 6, 63, 53, 19, 49
24: 22, 43, 3, 37, 52, 41
25: 1, 45, 40, 10, 2, 57
26: 30, 26, 36, 21, 5, 15
%%%%%%%%%%%%%%%%%%%%%%


1: 62, 60, 56, 25, 55, 26
2: 51, 42, 38, 61, 36, 27
3: 5, 22, 7, 15, 41, 31
4: 38, 59, 6, 18, 32, 21
5: 38, 15, 50, 42, 41, 0
6: 19, 6, 46, 26, 38, 53
7: 16, 3, 37, 43, 25, 23
8: 8, 46, 24, 41, 23, 56
9: 39, 46, 44, 14, 62, 29
10: 47, 13, 9, 0, 19, 15
11: 28, 20, 22, 60, 43, 10
12: 59, 47, 12, 48, 5, 43
13: 10, 52, 6, 58, 11, 8
14: 31, 60, 18, 50, 28, 33
15: 4, 30, 16, 0, 23, 28
16: 17, 9, 16, 5, 59, 41
17: 26, 53, 44, 27, 29, 0
18: 30, 35, 18, 15, 50, 38
19: 24, 23, 9, 36, 0, 13
20: 44, 50, 7, 15, 20, 56
21: 51, 13, 8, 19, 1, 49
22: 63, 8, 48, 53, 31, 32
23: 40, 19, 11, 5, 60, 42
24: 24, 19, 50, 15, 30, 63
25: 12, 33, 32, 57, 2, 26
26: 56, 5, 48, 3, 7, 44
%%%%%%%%%%%%%%%%%%%%%%


1: 31, 57, 17, 56, 35, 4
2: 51, 62, 8, 63, 16, 41
3: 5, 48, 22, 0, 7, 21
4: 60, 3, 59, 13, 34, 18
5: 50, 41, 39, 18, 15, 38
6: 6, 46, 19, 35, 27, 37
7: 16, 17, 8, 41, 50, 43
8: 8, 18, 46, 6, 4, 25
9: 46, 38, 41, 19, 17, 44
10: 30, 50, 54, 41, 5, 59
11: 28, 53, 20, 60, 5, 63
12: 12, 41, 29, 48, 10, 59
13: 30, 33, 29, 52, 47, 8
14: 33, 28, 50, 43, 61, 12
15: 16, 13, 49, 29, 47, 6
16: 41, 18, 48, 43, 44, 16
17: 40, 26, 41, 57, 4, 16
18: 21, 46, 17, 15, 18, 50
19: 36, 43, 13, 47, 0, 19
20: 50, 53, 14, 38, 22, 15
21: 53, 49, 19, 14, 4, 45
22: 21, 60, 48, 50, 52, 27
23: 23, 57, 25, 40, 6, 16
24: 28, 16, 25, 60, 61, 22
25: 10, 44, 1, 58, 39, 63
26: 30, 9, 26, 19, 15, 52
%%%%%%%%%%%%%%%%%%%%%%


1: 2, 32, 8, 33, 45, 12
2: 57, 61, 42, 35, 63, 7
3: 3, 14, 20, 58, 21, 59
4: 35, 24, 48, 7, 62, 55
5: 44, 35, 34, 38, 46, 7
6: 2, 4, 30, 32, 41, 19
7: 9, 11, 31, 49, 47, 63
8: 44, 13, 11, 26, 4, 9
9: 51, 26, 6, 0, 55, 60
10: 25, 34, 20, 45, 10, 50
11: 53, 26, 58, 49, 34, 2
12: 33, 45, 63, 62, 21, 26
13: 2, 48, 35, 20, 51, 47
14: 48, 34, 27, 5, 55, 0
15: 14, 32, 11, 49, 52, 40
16: 6, 13, 28, 53, 29, 54
17: 28, 38, 61, 24, 53, 14
18: 58, 1, 32, 48, 17, 8
19: 4, 48, 37, 15, 40, 16
20: 10, 30, 12, 63, 20, 31
21: 58, 8, 19, 1, 18, 33
22: 5, 1, 32, 35, 31, 14
23: 58, 13, 39, 21, 24, 19
24: 43, 58, 17, 57, 19, 1
25: 48, 26, 7, 29, 63, 49
26: 44, 4, 3, 5, 13, 31
%%%%%%%%%%%%%%%%%%%%%%


1: 7, 21, 45, 50, 44, 30
2: 6, 22, 35, 57, 55, 10
3: 62, 49, 3, 17, 27, 36
4: 35, 40, 48, 43, 44, 50
5: 34, 35, 10, 44, 55, 13
6: 63, 57, 4, 27, 41, 42
7: 11, 39, 27, 63, 31, 47
8: 44, 13, 52, 24, 26, 4
9: 7, 37, 51, 26, 11, 0
10: 20, 45, 32, 25, 15, 7
11: 24, 52, 29, 15, 9, 49
12: 62, 26, 23, 5, 63, 40
13: 15, 62, 54, 8, 5, 52
14: 45, 44, 3, 23, 55, 52
15: 28, 24, 26, 14, 40, 31
16: 6, 18, 2, 13, 40, 51
17: 24, 14, 49, 19, 10, 63
18: 36, 8, 23, 42, 15, 39
19: 11, 48, 42, 51, 13, 37
20: 47, 26, 63, 46, 31, 57
21: 51, 58, 18, 21, 60, 33
22: 30, 43, 57, 1, 37, 8
23: 13, 21, 19, 62, 63, 37
24: 43, 18, 2, 33, 38, 63
25: 30, 55, 7, 29, 25, 49
26: 56, 25, 5, 42, 3, 18
%%%%%%%%%%%%%%%%%%%%%%


1: 31, 57, 36, 18, 17, 19
2: 62, 47, 46, 10, 8, 50
3: 60, 48, 21, 0, 22, 5
4: 60, 3, 63, 39, 16, 52
5: 17, 18, 53, 10, 56, 12
6: 37, 12, 45, 1, 34, 6
7: 55, 41, 18, 43, 16, 17
8: 12, 8, 26, 6, 25, 40
9: 44, 8, 19, 46, 53, 33
10: 51, 54, 50, 44, 9, 41
11: 53, 7, 0, 28, 25, 20
12: 7, 9, 45, 41, 56, 13
13: 30, 29, 44, 18, 52, 43
14: 33, 4, 17, 57, 27, 36
15: 16, 34, 23, 55, 3, 47
16: 43, 18, 46, 11, 44, 38
17: 59, 1, 16, 42, 26, 18
18: 60, 23, 17, 13, 50, 1
19: 13, 0, 37, 40, 11, 48
20: 0, 53, 38, 9, 61, 48
21: 13, 19, 4, 62, 45, 30
22: 52, 48, 1, 15, 19, 41
23: 7, 49, 40, 4, 11, 63
24: 43, 37, 42, 21, 19, 2
25: 2, 57, 7, 42, 34, 43
26: 34, 30, 24, 22, 42, 5
%%%%%%%%%%%%%%%%%%%%%%


1: 10, 32, 33, 21, 41, 8
2: 57, 42, 61, 10, 11, 55
3: 24, 8, 58, 14, 43, 3
4: 35, 25, 48, 62, 54, 50
5: 38, 44, 35, 11, 19, 34
6: 15, 4, 57, 30, 63, 14
7: 11, 29, 63, 49, 31, 4
8: 24, 13, 48, 11, 1, 26
9: 51, 26, 6, 11, 60, 0
10: 50, 59, 8, 10, 22, 16
11: 32, 53, 58, 34, 56, 19
12: 32, 57, 3, 31, 10, 45
13: 20, 2, 32, 13, 37, 54
14: 48, 63, 20, 5, 43, 13
15: 14, 49, 33, 32, 57, 15
16: 20, 54, 29, 55, 32, 13
17: 24, 2, 41, 61, 15, 50
18: 18, 48, 8, 23, 19, 6
19: 34, 4, 14, 12, 59, 11
20: 12, 4, 32, 8, 31, 51
21: 53, 48, 33, 63, 61, 16
22: 50, 46, 61, 6, 23, 27
23: 57, 54, 13, 46, 58, 32
24: 58, 50, 16, 36, 61, 55
25: 10, 18, 1, 36, 7, 63
26: 50, 51, 28, 12, 32, 44
%%%%%%%%%%%%%%%%%%%%%%


1: 44, 55, 27, 0, 13, 29
2: 34, 19, 47, 26, 15, 31
3: 62, 9, 5, 18, 35, 46
4: 27, 59, 51, 57, 42, 26
5: 10, 15, 60, 63, 0, 42
6: 6, 55, 61, 58, 23, 49
7: 12, 16, 52, 20, 58, 22
8: 50, 26, 25, 8, 31, 37
9: 61, 55, 53, 33, 47, 32
10: 59, 39, 50, 6, 41, 43
11: 53, 34, 63, 19, 12, 32
12: 28, 12, 59, 45, 2, 10
13: 32, 33, 10, 5, 20, 54
14: 13, 61, 53, 0, 17, 5
15: 23, 33, 17, 41, 2, 31
16: 58, 49, 21, 8, 29, 31
17: 57, 29, 36, 18, 43, 34
18: 30, 18, 53, 23, 52, 56
19: 61, 0, 56, 37, 34, 13
20: 8, 12, 31, 56, 20, 29
21: 42, 28, 39, 19, 16, 40
22: 6, 5, 50, 33, 35, 27
23: 4, 56, 9, 39, 53, 21
24: 50, 40, 34, 17, 42, 2
25: 44, 59, 49, 35, 34, 58
26: 9, 34, 63, 26, 44, 48
%%%%%%%%%%%%%%%%%%%%%%


1: 7, 59, 20, 34, 2, 33
2: 20, 37, 60, 35, 26, 45
3: 32, 36, 35, 20, 43, 24
4: 62, 15, 0, 35, 55, 28
5: 35, 16, 34, 30, 44, 61
6: 63, 21, 15, 3, 41, 38
7: 11, 63, 34, 31, 13, 53
8: 24, 16, 47, 28, 62, 1
9: 51, 60, 30, 32, 27, 63
10: 14, 18, 7, 47, 20, 22
11: 27, 58, 2, 9, 61, 24
12: 4, 40, 26, 25, 19, 45
13: 14, 5, 2, 52, 47, 54
14: 31, 23, 37, 39, 47, 5
15: 17, 12, 43, 3, 37, 32
16: 18, 19, 51, 63, 2, 5
17: 49, 14, 44, 35, 53, 19
18: 11, 36, 39, 62, 16, 15
19: 48, 28, 3, 35, 13, 40
20: 2, 39, 26, 63, 51, 30
21: 28, 43, 6, 49, 4, 5
22: 42, 26, 14, 22, 54, 32
23: 0, 21, 5, 4, 63, 37
24: 38, 35, 2, 0, 34, 57
25: 3, 48, 43, 13, 60, 34
26: 46, 39, 44, 35, 8, 42
%%%%%%%%%%%%%%%%%%%%%%


1: 52, 60, 23, 58, 55, 29
2: 0, 22, 52, 49, 37, 16
3: 18, 50, 12, 26, 9, 57
4: 42, 0, 12, 15, 32, 26
5: 39, 63, 8, 5, 47, 9
6: 50, 11, 16, 22, 39, 56
7: 26, 38, 42, 19, 21, 17
8: 45, 55, 10, 20, 24, 3
9: 35, 1, 48, 41, 58, 22
10: 60, 53, 55, 15, 22, 7
11: 4, 62, 26, 61, 40, 3
12: 40, 5, 41, 3, 16, 49
13: 19, 33, 43, 26, 22, 47
14: 40, 17, 57, 45, 61, 54
15: 26, 5, 14, 44, 18, 41
16: 15, 32, 60, 20, 40, 46
17: 43, 54, 29, 18, 5, 36
18: 59, 33, 63, 44, 23, 56
19: 17, 0, 27, 11, 34, 36
20: 58, 63, 43, 5, 39, 51
21: 61, 34, 30, 12, 3, 28
22: 22, 15, 6, 19, 10, 48
23: 22, 16, 4, 53, 37, 49
24: 43, 32, 59, 17, 44, 31
25: 63, 43, 42, 56, 62, 32
26: 63, 24, 54, 48, 8, 40
%%%%%%%%%%%%%%%%%%%%%%


1: 20, 7, 33, 45, 30, 50
2: 6, 36, 1, 12, 28, 54
3: 49, 3, 20, 26, 2, 8
4: 7, 55, 0, 2, 11, 58
5: 19, 34, 35, 4, 16, 57
6: 63, 42, 38, 3, 62, 61
7: 31, 63, 13, 61, 34, 62
8: 16, 56, 24, 47, 7, 44
9: 51, 32, 31, 56, 11, 10
10: 18, 22, 1, 32, 58, 15
11: 11, 14, 32, 13, 58, 49
12: 3, 63, 23, 4, 35, 40
13: 15, 54, 2, 53, 59, 47
14: 55, 39, 58, 45, 19, 26
15: 32, 42, 3, 24, 20, 23
16: 19, 6, 37, 13, 18, 28
17: 10, 38, 49, 19, 32, 43
18: 39, 2, 62, 38, 42, 15
19: 42, 6, 28, 13, 10, 48
20: 39, 47, 48, 58, 63, 2
21: 6, 28, 18, 43, 21, 58
22: 14, 35, 57, 29, 1, 53
23: 19, 34, 47, 21, 63, 0
24: 38, 2, 0, 52, 57, 44
25: 30, 48, 33, 3, 13, 29
26: 35, 18, 40, 41, 42, 8
%%%%%%%%%%%%%%%%%%%%%%


1: 52, 28, 60, 55, 51, 36
2: 0, 52, 10, 55, 2, 22
3: 18, 12, 26, 57, 10, 59
4: 42, 12, 0, 32, 36, 56
5: 39, 12, 54, 5, 18, 9
6: 50, 56, 46, 16, 37, 11
7: 26, 41, 42, 50, 38, 8
8: 46, 45, 55, 33, 63, 4
9: 35, 41, 46, 48, 45, 50
10: 17, 60, 41, 55, 53, 59
11: 35, 8, 4, 47, 40, 43
12: 29, 38, 42, 16, 48, 31
13: 33, 44, 21, 18, 1, 26
14: 15, 30, 28, 7, 9, 63
15: 50, 49, 16, 24, 5, 47
16: 41, 17, 15, 33, 43, 24
17: 40, 55, 0, 26, 32, 62
18: 46, 40, 30, 59, 53, 23
19: 41, 24, 47, 30, 14, 13
20: 43, 15, 22, 44, 50, 20
21: 27, 13, 30, 4, 42, 8
22: 11, 60, 21, 37, 35, 63
23: 22, 23, 57, 16, 11, 55
24: 22, 40, 42, 0, 61, 45
25: 63, 39, 0, 29, 46, 2
26: 63, 5, 17, 13, 34, 44
%%%%%%%%%%%%%%%%%%%%%%


1: 20, 39, 28, 32, 49, 36
2: 55, 1, 2, 11, 10, 54
3: 20, 36, 43, 10, 57, 59
4: 7, 55, 58, 0, 35, 36
5: 2, 19, 4, 46, 16, 59
6: 63, 61, 21, 15, 38, 45
7: 63, 5, 13, 31, 22, 34
8: 1, 16, 7, 47, 24, 56
9: 51, 31, 32, 30, 10, 0
10: 58, 18, 45, 14, 34, 32
11: 52, 13, 14, 58, 18, 11
12: 52, 8, 27, 28, 35, 25
13: 53, 5, 54, 59, 24, 61
14: 5, 11, 26, 23, 20, 54
15: 28, 24, 42, 37, 10, 32
16: 18, 55, 19, 11, 63, 21
17: 32, 17, 48, 46, 49, 27
18: 15, 52, 11, 23, 54, 39
19: 48, 29, 0, 62, 28, 63
20: 51, 38, 56, 30, 14, 2
21: 60, 19, 38, 40, 25, 18
22: 54, 24, 5, 57, 26, 46
23: 10, 21, 19, 53, 63, 34
24: 23, 52, 7, 58, 38, 21
25: 56, 60, 8, 29, 13, 3
26: 40, 29, 18, 5, 42, 0
%%%%%%%%%%%%%%%%%%%%%%


1: 9, 25, 62, 63, 58, 43
2: 19, 47, 25, 49, 34, 15
3: 45, 9, 1, 41, 31, 13
4: 63, 57, 13, 56, 0, 42
5: 10, 53, 17, 14, 56, 27
6: 61, 62, 12, 21, 28, 6
7: 22, 55, 60, 34, 23, 62
8: 12, 25, 47, 23, 26, 24
9: 33, 32, 43, 19, 30, 8
10: 51, 15, 39, 43, 7, 18
11: 53, 12, 26, 32, 18, 31
12: 9, 5, 28, 54, 57, 26
13: 5, 52, 2, 42, 53, 9
14: 13, 56, 58, 26, 31, 52
15: 33, 28, 31, 23, 17, 19
16: 46, 3, 49, 18, 55, 29
17: 18, 42, 49, 59, 27, 41
18: 57, 8, 11, 56, 15, 23
19: 48, 59, 11, 35, 34, 10
20: 30, 12, 8, 63, 39, 49
21: 60, 19, 7, 45, 6, 15
22: 46, 1, 26, 57, 14, 9
23: 19, 13, 21, 62, 63, 53
24: 58, 43, 38, 18, 2, 45
25: 56, 3, 7, 60, 8, 26
26: 38, 40, 25, 61, 42, 8
%%%%%%%%%%%%%%%%%%%%%%


1: 0, 13, 27, 57, 58, 63
2: 47, 62, 24, 49, 58, 23
3: 62, 46, 13, 9, 60, 1
4: 41, 45, 59, 13, 57, 63
5: 10, 1, 53, 59, 15, 5
6: 61, 6, 34, 26, 28, 62
7: 22, 12, 52, 31, 63, 34
8: 50, 60, 24, 7, 37, 23
9: 19, 33, 56, 61, 59, 32
10: 43, 39, 12, 6, 15, 40
11: 31, 12, 37, 63, 53, 26
12: 24, 40, 2, 14, 36, 5
13: 7, 4, 46, 50, 2, 9
14: 13, 56, 36, 16, 26, 58
15: 35, 23, 51, 31, 19, 3
16: 46, 21, 14, 27, 31, 15
17: 18, 6, 63, 49, 12, 14
18: 4, 38, 12, 41, 37, 62
19: 26, 48, 51, 45, 34, 13
20: 46, 11, 31, 63, 12, 26
21: 31, 12, 36, 57, 61, 40
22: 7, 10, 0, 62, 26, 46
23: 26, 59, 43, 12, 60, 19
24: 27, 26, 6, 30, 46, 11
25: 30, 41, 39, 59, 14, 3
26: 41, 4, 1, 12, 42, 0
%%%%%%%%%%%%%%%%%%%%%%


1: 37, 9, 13, 40, 58, 23
2: 58, 22, 5, 17, 27, 18
3: 62, 49, 27, 46, 2, 53
4: 56, 10, 47, 40, 12, 53
5: 1, 59, 10, 5, 62, 40
6: 8, 61, 28, 51, 25, 26
7: 61, 22, 56, 62, 31, 53
8: 32, 7, 24, 28, 23, 16
9: 56, 59, 27, 29, 28, 10
10: 43, 57, 21, 31, 40, 2
11: 31, 12, 10, 44, 26, 37
12: 4, 36, 24, 40, 35, 13
13: 46, 4, 50, 7, 56, 9
14: 22, 36, 16, 11, 40, 56
15: 35, 51, 48, 38, 20, 58
16: 55, 22, 54, 21, 44, 14
17: 6, 17, 20, 25, 29, 63
18: 4, 13, 6, 37, 12, 27
19: 5, 26, 54, 45, 31, 3
20: 46, 33, 11, 31, 6, 63
21: 35, 12, 46, 36, 43, 31
22: 13, 62, 7, 23, 10, 4
23: 59, 26, 43, 12, 25, 19
24: 27, 26, 6, 30, 36, 54
25: 30, 19, 41, 59, 23, 14
26: 41, 1, 12, 25, 28, 4
%%%%%%%%%%%%%%%%%%%%%%


1: 40, 9, 13, 38, 34, 11
2: 58, 22, 17, 21, 2, 18
3: 62, 17, 27, 38, 8, 49
4: 10, 56, 40, 49, 12, 21
5: 28, 37, 40, 59, 1, 62
6: 51, 25, 38, 26, 62, 61
7: 56, 53, 31, 61, 3, 62
8: 51, 37, 28, 7, 32, 23
9: 11, 27, 28, 56, 14, 29
10: 21, 22, 43, 46, 57, 32
11: 30, 14, 31, 44, 37, 12
12: 15, 35, 6, 54, 27, 49
13: 46, 4, 39, 17, 49, 50
14: 22, 36, 11, 16, 56, 53
15: 35, 48, 38, 51, 9, 29
16: 55, 22, 54, 21, 44, 14
17: 6, 17, 20, 25, 63, 32
18: 4, 6, 27, 37, 12, 38
19: 5, 26, 54, 62, 51, 45
20: 46, 33, 17, 31, 6, 11
21: 35, 46, 36, 20, 43, 31
22: 62, 13, 23, 7, 4, 0
23: 43, 59, 26, 12, 35, 62
24: 27, 26, 6, 30, 52, 54
25: 19, 30, 41, 59, 26, 18
26: 41, 48, 1, 12, 52, 55
%%%%%%%%%%%%%%%%%%%%%%


1: 40, 22, 58, 13, 29, 34
2: 21, 41, 58, 11, 29, 48
3: 38, 17, 34, 27, 52, 42
4: 10, 40, 49, 14, 56, 12
5: 40, 59, 20, 37, 25, 9
6: 51, 1, 25, 13, 17, 26
7: 28, 62, 53, 56, 31, 43
8: 37, 51, 54, 57, 32, 23
9: 22, 11, 14, 29, 20, 56
10: 22, 62, 15, 0, 28, 57
11: 6, 26, 23, 11, 44, 29
12: 17, 13, 3, 36, 51, 19
13: 0, 41, 58, 42, 28, 27
14: 48, 21, 51, 61, 3, 45
15: 5, 57, 47, 44, 28, 53
16: 2, 49, 11, 4, 13, 27
17: 6, 63, 29, 5, 23, 12
18: 27, 4, 38, 12, 24, 22
19: 51, 48, 31, 3, 26, 45
20: 46, 31, 11, 6, 34, 29
21: 46, 35, 36, 43, 57, 30
22: 62, 7, 13, 2, 4, 10
23: 43, 59, 26, 35, 12, 60
24: 27, 26, 30, 33, 6, 11
25: 30, 41, 25, 33, 21, 19
26: 41, 5, 46, 48, 22, 42
%%%%%%%%%%%%%%%%%%%%%%


1: 40, 14, 13, 35, 1, 34
2: 21, 29, 41, 48, 43, 49
3: 34, 38, 17, 27, 41, 10
4: 14, 40, 10, 46, 49, 33
5: 40, 9, 20, 5, 59, 25
6: 32, 1, 51, 13, 63, 22
7: 24, 5, 27, 11, 31, 62
8: 7, 32, 47, 24, 44, 30
9: 31, 56, 34, 10, 43, 30
10: 58, 18, 15, 43, 22, 45
11: 52, 14, 23, 3, 24, 18
12: 8, 52, 27, 56, 26, 5
13: 62, 59, 53, 31, 61, 52
14: 52, 26, 8, 27, 24, 59
15: 28, 41, 44, 58, 52, 31
16: 49, 5, 40, 63, 4, 18
17: 7, 13, 5, 46, 28, 54
18: 39, 35, 8, 1, 57, 33
19: 0, 28, 11, 10, 23, 36
20: 6, 3, 2, 43, 21, 31
21: 51, 45, 53, 13, 15, 7
22: 20, 29, 1, 30, 9, 2
23: 20, 35, 10, 19, 34, 21
24: 2, 43, 18, 34, 7, 3
25: 25, 33, 30, 57, 17, 56
26: 56, 20, 53, 5, 61, 42
%%%%%%%%%%%%%%%%%%%%%%


1: 31, 57, 18, 19, 17, 59
2: 62, 38, 47, 29, 8, 43
3: 60, 21, 48, 34, 0, 55
4: 3, 60, 12, 22, 39, 56
5: 17, 18, 5, 40, 47, 12
6: 11, 12, 37, 61, 18, 45
7: 55, 21, 18, 17, 38, 41
